사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01905E+15,2019년 5월 9일 13시,목요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,54세,상해없음,보행자,여,73세,경상
2.01905E+15,2019년 5월 9일 15시,목요일,서울특별시 은평구 응암동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,보행자,여,86세,사망
2.01905E+15,2019년 5월 9일 15시,목요일,서울특별시 동작구 상도동,중상사고,0,4,13,8,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,69세,중상
2.01905E+15,2019년 5월 9일 17시,목요일,서울특별시 동대문구 제기동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,72세,중상
2.01905E+15,2019년 5월 9일 18시,목요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,보행자,여,71세,중상
2.01905E+15,2019년 5월 9일 18시,목요일,서울특별시 도봉구 도봉동,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,71세,중상
2.01905E+15,2019년 5월 9일 19시,목요일,서울특별시 용산구 한남동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,여,66세,중상
2.01905E+15,2019년 5월 9일 19시,목요일,서울특별시 구로구 신도림동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,자전거,여,72세,경상
2.01905E+15,2019년 5월 9일 20시,목요일,서울특별시 노원구 공릉동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,66세,경상,승용,남,23세,경상
2.01905E+15,2019년 5월 9일 21시,목요일,서울특별시 송파구 마천동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,64세,상해없음,보행자,남,74세,중상
2.01905E+15,2019년 5월 10일 00시,금요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,68세,경상
2.01905E+15,2019년 5월 10일 04시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,보행자,여,65세,경상
2.01905E+15,2019년 5월 10일 05시,금요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,34세,상해없음,승용,남,72세,경상
2.01905E+15,2019년 5월 10일 08시,금요일,서울특별시 도봉구 창동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,50세,상해없음,,,,
2.01905E+15,2019년 5월 10일 08시,금요일,서울특별시 은평구 역촌동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,여,85세,중상,승용,남,34세,상해없음
2.01905E+15,2019년 5월 10일 09시,금요일,서울특별시 도봉구 창동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,49세,상해없음,보행자,여,79세,중상
2.01905E+15,2019년 5월 10일 10시,금요일,서울특별시 마포구 도화동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,57세,상해없음,승용,남,66세,경상
2.01905E+15,2019년 5월 10일 12시,금요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,기타불명,보행자,여,82세,경상
2.01905E+15,2019년 5월 10일 12시,금요일,서울특별시 송파구 거여동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,69세,경상
2.01905E+15,2019년 5월 10일 13시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,77세,상해없음,승용,남,30세,상해없음
2.01905E+15,2019년 5월 10일 14시,금요일,서울특별시 성북구 동선동3가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승합,남,59세,상해없음
2.01905E+15,2019년 5월 10일 15시,금요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,보행자,여,83세,경상
2.01905E+15,2019년 5월 10일 16시,금요일,서울특별시 마포구 아현동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,69세,상해없음,화물,남,40세,기타불명
2.01905E+15,2019년 5월 10일 16시,금요일,서울특별시 마포구 망원동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,남,81세,부상신고
2.01905E+15,2019년 5월 10일 16시,금요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,42세,상해없음,보행자,여,74세,경상
2.01905E+15,2019년 5월 10일 18시,금요일,서울특별시 송파구 오금동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,72세,중상,이륜,남,58세,상해없음
2.01905E+15,2019년 5월 10일 20시,금요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,16세,상해없음,보행자,남,82세,중상
2.01905E+15,2019년 5월 10일 21시,금요일,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,여,69세,중상
2.01905E+15,2019년 5월 10일 22시,금요일,서울특별시 종로구 종로4가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,22세,상해없음,승용,남,68세,경상
2.01905E+15,2019년 5월 10일 22시,금요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,68세,경상
2.01905E+15,2019년 5월 11일 00시,토요일,서울특별시 서초구 서초동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,보행자,남,68세,사망
2.01905E+15,2019년 5월 11일 02시,토요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,보행자,남,66세,경상
2.01905E+15,2019년 5월 11일 02시,토요일,서울특별시 성북구 석관동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승용,남,67세,경상
2.01905E+15,2019년 5월 11일 04시,토요일,서울특별시 서대문구 북가좌동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,기타불명,승용,남,71세,경상
2.01905E+15,2019년 5월 11일 08시,토요일,서울특별시 강동구 성내동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,건설기계,남,29세,상해없음,보행자,여,78세,중상
2.01905E+15,2019년 5월 11일 09시,토요일,서울특별시 성동구 성수동1가,중상사고,0,1,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,60세,경상
2.01905E+15,2019년 5월 11일 10시,토요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승합,남,62세,상해없음,보행자,여,69세,중상
2.01905E+15,2019년 5월 11일 11시,토요일,서울특별시 용산구 서빙고동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,74세,경상,승용,여,45세,경상
2.01905E+15,2019년 5월 11일 11시,토요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,28세,상해없음,승용,여,66세,경상
2.01905E+15,2019년 5월 11일 11시,토요일,서울특별시 동작구 노량진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,81세,상해없음,자전거,남,81세,중상
2.01905E+15,2019년 5월 11일 12시,토요일,서울특별시 마포구 합정동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,47세,경상,승용,여,70세,경상
2.01905E+15,2019년 5월 11일 12시,토요일,서울특별시 양천구 신월동,경상사고,0,0,5,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,21세,경상,승용,남,59세,경상
2.01905E+15,2019년 5월 11일 13시,토요일,서울특별시 강북구 번동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,경상,화물,남,49세,상해없음
2.01905E+15,2019년 5월 11일 13시,토요일,서울특별시 강남구 일원동,경상사고,0,0,27,7,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,27세,상해없음,승합,남,54세,경상
2.01905E+15,2019년 5월 11일 14시,토요일,서울특별시 동작구 사당동,중상사고,0,3,5,1,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,47세,상해없음,승용,여,43세,기타불명
2.01905E+15,2019년 5월 11일 14시,토요일,서울특별시 중랑구 묵동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,자전거,남,82세,경상
2.01905E+15,2019년 5월 11일 14시,토요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승합,남,56세,상해없음
2.01905E+15,2019년 5월 11일 14시,토요일,서울특별시 강남구 도곡동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,이륜,남,79세,중상
2.01905E+15,2019년 5월 11일 16시,토요일,서울특별시 강남구 논현동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,71세,중상
2.01905E+15,2019년 5월 11일 17시,토요일,서울특별시 영등포구 양평동3가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,69세,중상
2.01905E+15,2019년 5월 11일 17시,토요일,서울특별시 동작구 노량진동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,71세,경상,자전거,여,25세,부상신고
2.01905E+15,2019년 5월 11일 17시,토요일,서울특별시 구로구 개봉동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,자전거,남,73세,중상
2.01905E+15,2019년 5월 11일 19시,토요일,서울특별시 종로구 낙원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,59세,상해없음,보행자,남,77세,중상
2.01905E+15,2019년 5월 11일 19시,토요일,서울특별시 영등포구 당산동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,화물,남,67세,상해없음
2.01905E+15,2019년 5월 11일 20시,토요일,서울특별시 구로구 개봉동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,여,75세,중상
2.01905E+15,2019년 5월 11일 22시,토요일,서울특별시 동작구 사당동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,남,69세,경상
2.01905E+15,2019년 5월 11일 23시,토요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차량단독 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,31세,상해없음,,,,
2.01905E+15,2019년 5월 12일 05시,일요일,서울특별시 광진구 능동,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,31세,상해없음,승용,남,80세,부상신고
2.01905E+15,2019년 5월 12일 06시,일요일,서울특별시 영등포구 당산동6가,중상사고,0,3,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,경상,승용,여,62세,중상
2.01905E+15,2019년 5월 12일 07시,일요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,67세,경상
