사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6506629,2019036,1165010800,11650002,서울특별시 서초구2,서울특별시 서초구 서초동(서이초교 부근),3,3,0,2,0,1,127.0266278,37.49198201,"{""type"":""Polygon"",""coordinates"":[[[127.02842445,37.49198201],[127.02838993,37.4917039],[127.02828769,37.49143648],[127.02812167,37.49119003],[127.02789823,37.49097401],[127.02762598,37.49079672],[127.02731536,37.49066499],[127.02697833,37.49058387],[127.02662782,37.49055648],[127.02627732,37.49058387],[127.02594028,37.49066499],[127.02562967,37.49079672],[127.02535741,37.49097401],[127.02513398,37.49119003],[127.02496795,37.49143648],[127.02486571,37.4917039],[127.02483119,37.49198201],[127.02486571,37.49226011],[127.02496795,37.49252753],[127.02513398,37.49277398],[127.02535741,37.49298999],[127.02562967,37.49316727],[127.02594028,37.493299],[127.02627732,37.49338012],[127.02662782,37.49340751],[127.02697833,37.49338012],[127.02731536,37.493299],[127.02762598,37.49316727],[127.02789823,37.49298999],[127.02812167,37.49277398],[127.02828769,37.49252753],[127.02838993,37.49226011],[127.02842445,37.49198201]]]}"
6509424,2019036,1168011800,11680001,서울특별시 강남구1,서울특별시 강남구 도곡동(삼성타워펠리스1차 부근),4,4,1,2,1,0,127.053959,37.48876365,"{""type"":""Polygon"",""coordinates"":[[[127.05575567,37.48876365],[127.05572115,37.48848553],[127.05561891,37.4882181],[127.05545289,37.48797164],[127.05522945,37.48775561],[127.0549572,37.48757832],[127.05464658,37.48744658],[127.05430955,37.48736545],[127.05395904,37.48733806],[127.05360854,37.48736545],[127.0532715,37.48744658],[127.05296089,37.48757832],[127.05268863,37.48775561],[127.0524652,37.48797164],[127.05229917,37.4882181],[127.05219694,37.48848553],[127.05216241,37.48876365],[127.05219694,37.48904176],[127.05229917,37.48930919],[127.0524652,37.48955565],[127.05268863,37.48977168],[127.05296089,37.48994896],[127.0532715,37.4900807],[127.05360854,37.49016182],[127.05395904,37.49018921],[127.05430955,37.49016182],[127.05464658,37.4900807],[127.0549572,37.48994896],[127.05522945,37.48977168],[127.05545289,37.48955565],[127.05561891,37.48930919],[127.05572115,37.48904176],[127.05575567,37.48876365]]]}"
6506777,2019036,1168010800,11680002,서울특별시 강남구2,서울특별시 강남구 논현동(임피리얼팰리스호텔 부근),3,4,0,4,0,0,127.035727,37.51323609,"{""type"":""Polygon"",""coordinates"":[[[127.0375236,37.51323609],[127.03748908,37.51295807],[127.03738684,37.51269073],[127.03722081,37.51244434],[127.03699738,37.51222838],[127.03672512,37.51205115],[127.03641451,37.51191945],[127.03607748,37.51183835],[127.03572697,37.51181097],[127.03537646,37.51183835],[127.03503943,37.51191945],[127.03472882,37.51205115],[127.03445656,37.51222838],[127.03423313,37.51244434],[127.0340671,37.51269073],[127.03396486,37.51295807],[127.03393034,37.51323609],[127.03396486,37.51351412],[127.0340671,37.51378146],[127.03423313,37.51402784],[127.03445656,37.51424379],[127.03472882,37.51442102],[127.03503943,37.51455271],[127.03537646,37.51463381],[127.03572697,37.51466119],[127.03607748,37.51463381],[127.03641451,37.51455271],[127.03672512,37.51442102],[127.03699738,37.51424379],[127.03722081,37.51402784],[127.03738684,37.51378146],[127.03748908,37.51351412],[127.0375236,37.51323609]]]}"
6509425,2019036,1168010100,11680003,서울특별시 강남구3,서울특별시 강남구 역삼동(스타벅스 아크로힐스 논현점 부근),3,3,0,2,1,0,127.0402059,37.50917413,"{""type"":""Polygon"",""coordinates"":[[[127.04200254,37.50917413],[127.04196802,37.50889609],[127.04186578,37.50862873],[127.04169975,37.50838234],[127.04147632,37.50816637],[127.04120406,37.50798912],[127.04089345,37.50785742],[127.04055641,37.50777632],[127.04020591,37.50774893],[127.0398554,37.50777632],[127.03951837,37.50785742],[127.03920776,37.50798912],[127.0389355,37.50816637],[127.03871207,37.50838234],[127.03854604,37.50862873],[127.0384438,37.50889609],[127.03840928,37.50917413],[127.0384438,37.50945217],[127.03854604,37.50971953],[127.03871207,37.50996592],[127.0389355,37.51018189],[127.03920776,37.51035912],[127.03951837,37.51049082],[127.0398554,37.51057192],[127.04020591,37.51059931],[127.04055641,37.51057192],[127.04089345,37.51049082],[127.04120406,37.51035912],[127.04147632,37.51018189],[127.04169975,37.50996592],[127.04186578,37.50971953],[127.04196802,37.50945217],[127.04200254,37.50917413]]]}"
6506214,2019036,1168010700,11680004,서울특별시 강남구4,서울특별시 강남구 신사동(현대종합상가 부근),3,3,0,1,2,0,127.0307579,37.52794461,"{""type"":""Polygon"",""coordinates"":[[[127.03255457,37.52794461],[127.03252004,37.52766664],[127.0324178,37.52739935],[127.03225178,37.52715301],[127.03202834,37.5269371],[127.03175609,37.5267599],[127.03144548,37.52662823],[127.03110844,37.52654715],[127.03075793,37.52651977],[127.03040743,37.52654715],[127.03007039,37.52662823],[127.02975978,37.5267599],[127.02948752,37.5269371],[127.02926409,37.52715301],[127.02909806,37.52739935],[127.02899583,37.52766664],[127.0289613,37.52794461],[127.02899583,37.52822258],[127.02909806,37.52848987],[127.02926409,37.5287362],[127.02948752,37.52895211],[127.02975978,37.5291293],[127.03007039,37.52926097],[127.03040743,37.52934205],[127.03075793,37.52936943],[127.03110844,37.52934205],[127.03144548,37.52926097],[127.03175609,37.5291293],[127.03202834,37.52895211],[127.03225178,37.5287362],[127.0324178,37.52848987],[127.03252004,37.52822258],[127.03255457,37.52794461]]]}"
6506147,2019036,1168010100,11680005,서울특별시 강남구5,서울특별시 강남구 역삼동(한라클래식 부근),3,3,0,1,2,0,127.0302398,37.49685475,"{""type"":""Polygon"",""coordinates"":[[[127.03203645,37.49685475],[127.03200193,37.49657667],[127.03189969,37.49630926],[127.03173367,37.49606283],[127.03151023,37.49584682],[127.03123798,37.49566955],[127.03092736,37.49553782],[127.03059033,37.49545671],[127.03023982,37.49542932],[127.02988932,37.49545671],[127.02955228,37.49553782],[127.02924167,37.49566955],[127.02896941,37.49584682],[127.02874598,37.49606283],[127.02857995,37.49630926],[127.02847772,37.49657667],[127.02844319,37.49685475],[127.02847772,37.49713284],[127.02857995,37.49740024],[127.02874598,37.49764667],[127.02896941,37.49786267],[127.02924167,37.49803994],[127.02955228,37.49817166],[127.02988932,37.49825277],[127.03023982,37.49828016],[127.03059033,37.49825277],[127.03092736,37.49817166],[127.03123798,37.49803994],[127.03151023,37.49786267],[127.03173367,37.49764667],[127.03189969,37.49740024],[127.03200193,37.49713284],[127.03203645,37.49685475]]]}"
6509427,2019036,1171011400,11710001,서울특별시 송파구1,서울특별시 송파구 마천동(구본빌딩 부근),7,7,0,3,4,0,127.1541134,37.49708043,"{""type"":""Polygon"",""coordinates"":[[[127.15591008,37.49708043],[127.15587556,37.49680235],[127.15577332,37.49653495],[127.15560729,37.49628851],[127.15538386,37.4960725],[127.1551116,37.49589523],[127.15480099,37.49576351],[127.15446395,37.49568239],[127.15411345,37.495655],[127.15376294,37.49568239],[127.15342591,37.49576351],[127.15311529,37.49589523],[127.15284304,37.4960725],[127.1526196,37.49628851],[127.15245358,37.49653495],[127.15235134,37.49680235],[127.15231682,37.49708043],[127.15235134,37.49735852],[127.15245358,37.49762591],[127.1526196,37.49787235],[127.15284304,37.49808835],[127.15311529,37.49826561],[127.15342591,37.49839734],[127.15376294,37.49847845],[127.15411345,37.49850584],[127.15446395,37.49847845],[127.15480099,37.49839734],[127.1551116,37.49826561],[127.15538386,37.49808835],[127.15560729,37.49787235],[127.15577332,37.49762591],[127.15587556,37.49735852],[127.15591008,37.49708043]]]}"
6509426,2019036,1171011300,11710002,서울특별시 송파구2,서울특별시 송파구 거여동(세븐일레븐 거여본점 부근),5,5,0,4,1,0,127.1459221,37.49675871,"{""type"":""Polygon"",""coordinates"":[[[127.14771875,37.49675871],[127.14768423,37.49648063],[127.14758199,37.49621322],[127.14741596,37.49596678],[127.14719253,37.49575078],[127.14692027,37.49557351],[127.14660966,37.49544178],[127.14627262,37.49536066],[127.14592212,37.49533327],[127.14557161,37.49536066],[127.14523458,37.49544178],[127.14492396,37.49557351],[127.14465171,37.49575078],[127.14442827,37.49596678],[127.14426225,37.49621322],[127.14416001,37.49648063],[127.14412549,37.49675871],[127.14416001,37.4970368],[127.14426225,37.4973042],[127.14442827,37.49755063],[127.14465171,37.49776663],[127.14492396,37.4979439],[127.14523458,37.49807562],[127.14557161,37.49815674],[127.14592212,37.49818412],[127.14627262,37.49815674],[127.14660966,37.49807562],[127.14692027,37.4979439],[127.14719253,37.49776663],[127.14741596,37.49755063],[127.14758199,37.4973042],[127.14768423,37.4970368],[127.14771875,37.49675871]]]}"
6506411,2019036,1171011300,11710003,서울특별시 송파구3,서울특별시 송파구 거여동(효재한의원 부근),5,5,0,4,0,1,127.1459102,37.49298563,"{""type"":""Polygon"",""coordinates"":[[[127.14770687,37.49298563],[127.14767235,37.49270753],[127.14757011,37.49244011],[127.14740408,37.49219366],[127.14718065,37.49197764],[127.14690839,37.49180036],[127.14659778,37.49166863],[127.14626074,37.49158751],[127.14591024,37.49156012],[127.14555973,37.49158751],[127.1452227,37.49166863],[127.14491208,37.49180036],[127.14463983,37.49197764],[127.14441639,37.49219366],[127.14425037,37.49244011],[127.14414813,37.49270753],[127.14411361,37.49298563],[127.14414813,37.49326373],[127.14425037,37.49353114],[127.14441639,37.49377759],[127.14463983,37.4939936],[127.14491208,37.49417087],[127.1452227,37.4943026],[127.14555973,37.49438372],[127.14591024,37.49441111],[127.14626074,37.49438372],[127.14659778,37.4943026],[127.14690839,37.49417087],[127.14718065,37.4939936],[127.14740408,37.49377759],[127.14757011,37.49353114],[127.14767235,37.49326373],[127.14770687,37.49298563]]]}"
6509429,2019036,1171010100,11710004,서울특별시 송파구4,서울특별시 송파구 잠실동(잠실지구대 부근),4,5,0,3,2,0,127.0820635,37.51170323,"{""type"":""Polygon"",""coordinates"":[[[127.0838601,37.51170323],[127.08382558,37.5114252],[127.08372334,37.51115785],[127.08355731,37.51091146],[127.08333388,37.51069549],[127.08306162,37.51051826],[127.08275101,37.51038656],[127.08241397,37.51030546],[127.08206347,37.51027807],[127.08171296,37.51030546],[127.08137593,37.51038656],[127.08106531,37.51051826],[127.08079306,37.51069549],[127.08056962,37.51091146],[127.0804036,37.51115785],[127.08030136,37.5114252],[127.08026684,37.51170323],[127.08030136,37.51198126],[127.0804036,37.5122486],[127.08056962,37.51249499],[127.08079306,37.51271095],[127.08106531,37.51288818],[127.08137593,37.51301987],[127.08171296,37.51310097],[127.08206347,37.51312835],[127.08241397,37.51310097],[127.08275101,37.51301987],[127.08306162,37.51288818],[127.08333388,37.51271095],[127.08355731,37.51249499],[127.08372334,37.5122486],[127.08382558,37.51198126],[127.0838601,37.51170323]]]}"
6509430,2019036,1171011100,11710005,서울특별시 송파구5,서울특별시 송파구 방이동(송파태양약국 부근),4,4,0,2,2,0,127.11536,37.51097733,"{""type"":""Polygon"",""coordinates"":[[[127.11715662,37.51097733],[127.1171221,37.51069929],[127.11701986,37.51043194],[127.11685383,37.51018555],[127.1166304,37.50996959],[127.11635814,37.50979235],[127.11604753,37.50966065],[127.11571049,37.50957955],[127.11535999,37.50955216],[127.11500948,37.50957955],[127.11467245,37.50966065],[127.11436183,37.50979235],[127.11408958,37.50996959],[127.11386614,37.51018555],[127.11370012,37.51043194],[127.11359788,37.51069929],[127.11356336,37.51097733],[127.11359788,37.51125536],[127.11370012,37.51152271],[127.11386614,37.5117691],[127.11408958,37.51198506],[127.11436183,37.51216229],[127.11467245,37.51229399],[127.11500948,37.51237509],[127.11535999,37.51240247],[127.11571049,37.51237509],[127.11604753,37.51229399],[127.11635814,37.51216229],[127.1166304,37.51198506],[127.11685383,37.5117691],[127.11701986,37.51152271],[127.1171221,37.51125536],[127.11715662,37.51097733]]]}"
6509428,2019036,1171010400,11710006,서울특별시 송파구6,서울특별시 송파구 송파동(송파한양1차아파트정문 부근),3,3,0,2,1,0,127.114507,37.50477206,"{""type"":""Polygon"",""coordinates"":[[[127.1163036,37.50477206],[127.11626908,37.504494],[127.11616684,37.50422663],[127.11600081,37.50398022],[127.11577738,37.50376424],[127.11550512,37.50358698],[127.11519451,37.50345527],[127.11485747,37.50337416],[127.11450697,37.50334678],[127.11415646,37.50337416],[127.11381943,37.50345527],[127.11350881,37.50358698],[127.11323656,37.50376424],[127.11301312,37.50398022],[127.1128471,37.50422663],[127.11274486,37.504494],[127.11271034,37.50477206],[127.11274486,37.50505012],[127.1128471,37.50531749],[127.11301312,37.5055639],[127.11323656,37.50577987],[127.11350881,37.50595712],[127.11381943,37.50608883],[127.11415646,37.50616993],[127.11450697,37.50619732],[127.11485747,37.50616993],[127.11519451,37.50608883],[127.11550512,37.50595712],[127.11577738,37.50577987],[127.11600081,37.5055639],[127.11616684,37.50531749],[127.11626908,37.50505012],[127.1163036,37.50477206]]]}"
6506175,2019036,1171010700,11710007,서울특별시 송파구7,서울특별시 송파구 가락동(태인일식 부근),3,4,0,1,1,2,127.1191186,37.49375858,"{""type"":""Polygon"",""coordinates"":[[[127.12091525,37.49375858],[127.12088073,37.49348048],[127.12077849,37.49321307],[127.12061247,37.49296662],[127.12038903,37.49275061],[127.12011678,37.49257333],[127.11980616,37.4924416],[127.11946913,37.49236048],[127.11911862,37.49233309],[127.11876812,37.49236048],[127.11843108,37.4924416],[127.11812047,37.49257333],[127.11784821,37.49275061],[127.11762478,37.49296662],[127.11745875,37.49321307],[127.11735651,37.49348048],[127.11732199,37.49375858],[127.11735651,37.49403668],[127.11745875,37.49430409],[127.11762478,37.49455053],[127.11784821,37.49476654],[127.11812047,37.49494382],[127.11843108,37.49507554],[127.11876812,37.49515666],[127.11911862,37.49518405],[127.11946913,37.49515666],[127.11980616,37.49507554],[127.12011678,37.49494382],[127.12038903,37.49476654],[127.12061247,37.49455053],[127.12077849,37.49430409],[127.12088073,37.49403668],[127.12091525,37.49375858]]]}"
6509432,2019036,1174010900,11740001,서울특별시 강동구1,서울특별시 강동구 천호동(성록빌딩 부근),6,6,0,5,1,0,127.1339641,37.54648721,"{""type"":""Polygon"",""coordinates"":[[[127.13576075,37.54648721],[127.13572623,37.54620931],[127.13562399,37.54594209],[127.13545797,37.54569581],[127.13523453,37.54547995],[127.13496228,37.54530279],[127.13465167,37.54517116],[127.13431463,37.54509009],[127.13396412,37.54506272],[127.13361362,37.54509009],[127.13327658,37.54517116],[127.13296597,37.54530279],[127.13269371,37.54547995],[127.13247028,37.54569581],[127.13230425,37.54594209],[127.13220202,37.54620931],[127.13216749,37.54648721],[127.13220202,37.54676511],[127.13230425,37.54703233],[127.13247028,37.5472786],[127.13269371,37.54749446],[127.13296597,37.54767161],[127.13327658,37.54780324],[127.13361362,37.5478843],[127.13396412,37.54791167],[127.13431463,37.5478843],[127.13465167,37.54780324],[127.13496228,37.54767161],[127.13523453,37.54749446],[127.13545797,37.5472786],[127.13562399,37.54703233],[127.13572623,37.54676511],[127.13576075,37.54648721]]]}"
6509434,2019036,1174010900,11740002,서울특별시 강동구2,서울특별시 강동구 천호동(고분다리전통시장 부근),5,5,0,1,4,0,127.1313937,37.54243147,"{""type"":""Polygon"",""coordinates"":[[[127.13319035,37.54243147],[127.13315582,37.54215356],[127.13305358,37.54188632],[127.13288756,37.54164003],[127.13266412,37.54142416],[127.13239187,37.54124699],[127.13208126,37.54111535],[127.13174422,37.54103428],[127.13139371,37.54100691],[127.13104321,37.54103428],[127.13070617,37.54111535],[127.13039556,37.54124699],[127.1301233,37.54142416],[127.12989987,37.54164003],[127.12973384,37.54188632],[127.12963161,37.54215356],[127.12959708,37.54243147],[127.12963161,37.54270939],[127.12973384,37.54297662],[127.12989987,37.54322291],[127.1301233,37.54343878],[127.13039556,37.54361594],[127.13070617,37.54374758],[127.13104321,37.54382864],[127.13139371,37.54385601],[127.13174422,37.54382864],[127.13208126,37.54374758],[127.13239187,37.54361594],[127.13266412,37.54343878],[127.13288756,37.54322291],[127.13305358,37.54297662],[127.13315582,37.54270939],[127.13319035,37.54243147]]]}"
6506374,2019036,1174010800,11740003,서울특별시 강동구3,서울특별시 강동구 성내동(SJ빌딩 부근),3,3,1,0,2,0,127.1332267,37.53277802,"{""type"":""Polygon"",""coordinates"":[[[127.13502334,37.53277802],[127.13498881,37.53250007],[127.13488657,37.5322328],[127.13472055,37.53198648],[127.13449711,37.53177058],[127.13422486,37.53159339],[127.13391425,37.53146173],[127.13357721,37.53138065],[127.1332267,37.53135327],[127.1328762,37.53138065],[127.13253916,37.53146173],[127.13222855,37.53159339],[127.13195629,37.53177058],[127.13173286,37.53198648],[127.13156683,37.5322328],[127.1314646,37.53250007],[127.13143007,37.53277802],[127.1314646,37.53305598],[127.13156683,37.53332325],[127.13173286,37.53356956],[127.13195629,37.53378546],[127.13222855,37.53396264],[127.13253916,37.5340943],[127.1328762,37.53417537],[127.1332267,37.53420275],[127.13357721,37.53417537],[127.13391425,37.5340943],[127.13422486,37.53396264],[127.13449711,37.53378546],[127.13472055,37.53356956],[127.13488657,37.53332325],[127.13498881,37.53305598],[127.13502334,37.53277802]]]}"
6506127,2019036,1174010900,11740004,서울특별시 강동구4,서울특별시 강동구 천호동(천호역2번출구 부근),3,3,0,3,0,0,127.1235963,37.53923749,"{""type"":""Polygon"",""coordinates"":[[[127.12539289,37.53923749],[127.12535837,37.53895956],[127.12525613,37.53869231],[127.1250901,37.53844601],[127.12486667,37.53823012],[127.12459441,37.53805295],[127.1242838,37.5379213],[127.12394676,37.53784023],[127.12359626,37.53781286],[127.12324575,37.53784023],[127.12290872,37.5379213],[127.1225981,37.53805295],[127.12232585,37.53823012],[127.12210241,37.53844601],[127.12193639,37.53869231],[127.12183415,37.53895956],[127.12179963,37.53923749],[127.12183415,37.53951541],[127.12193639,37.53978266],[127.12210241,37.54002895],[127.12232585,37.54024483],[127.1225981,37.540422],[127.12290872,37.54055365],[127.12324575,37.54063471],[127.12359626,37.54066209],[127.12394676,37.54063471],[127.1242838,37.54055365],[127.12459441,37.540422],[127.12486667,37.54024483],[127.1250901,37.54002895],[127.12525613,37.53978266],[127.12535837,37.53951541],[127.12539289,37.53923749]]]}"
6509435,2019036,1174010900,11740005,서울특별시 강동구5,서울특별시 강동구 천호동(성덕약국 부근),3,3,0,2,1,0,127.1403621,37.55079131,"{""type"":""Polygon"",""coordinates"":[[[127.14215877,37.55079131],[127.14212425,37.55051342],[127.14202201,37.55024622],[127.14185598,37.54999995],[127.14163255,37.5497841],[127.14136029,37.54960696],[127.14104968,37.54947533],[127.14071264,37.54939427],[127.14036214,37.5493669],[127.14001163,37.54939427],[127.1396746,37.54947533],[127.13936398,37.54960696],[127.13909173,37.5497841],[127.13886829,37.54999995],[127.13870227,37.55024622],[127.13860003,37.55051342],[127.13856551,37.55079131],[127.13860003,37.55106919],[127.13870227,37.5513364],[127.13886829,37.55158265],[127.13909173,37.5517985],[127.13936398,37.55197564],[127.1396746,37.55210726],[127.14001163,37.55218832],[127.14036214,37.55221569],[127.14071264,37.55218832],[127.14104968,37.55210726],[127.14136029,37.55197564],[127.14163255,37.5517985],[127.14185598,37.55158265],[127.14202201,37.5513364],[127.14212425,37.55106919],[127.14215877,37.55079131]]]}"
